id	mut_id	mut_type	pos	effect	h	sub_pop	gen_origin	num	frequency	rep
1540	37759424	m2	4556870	-0.446806014	0.5	p1	49992	1	0.00058548	5
742	37759446	m2	2281751	-0.188644439	0.5	p1	49992	9	0.005269321	5
1898	37759458	m2	4489919	-0.001937977	0.5	p1	49992	1	0.00058548	5
1349	37759459	m2	4491066	-0.110454336	0.5	p1	49992	2	0.00117096	5
1241	37759476	m2	3886668	-0.015726116	0.5	p1	49992	17	0.009953162	5
1525	37759498	m2	3609854	-0.003780411	0.5	p1	49992	1	0.00058548	5
1115	37759499	m2	4199588	-0.131473616	0.5	p1	49992	3	0.00175644	5
1179	37759502	m2	221864	-0.145792454	0.5	p1	49992	1	0.00058548	5
1702	37759517	m2	2481434	-0.150111005	0.5	p1	49992	1	0.00058548	5
925	37759735	m2	4791779	-0.00751264	0.5	p1	49992	3	0.00175644	5
2424	37759769	m2	3420881	-0.534902871	0.5	p1	49993	1	0.00058548	5
2223	37759784	m2	4239000	-0.569294393	0.5	p1	49993	1	0.00058548	5
1541	37759789	m2	4751015	-0.071070708	0.5	p1	49993	1	0.00058548	5
1351	37759800	m2	2577421	-0.014642705	0.5	p1	49993	1	0.00058548	5
1652	37759834	m2	3575317	-0.02070999	0.5	p1	49993	2	0.00117096	5
1654	37759935	m2	2200450	-6.13E-06	0.5	p1	49993	2	0.00117096	5
2076	37759956	m3	1649876	0.000542192	0.5	p1	49993	1	0.00058548	5
1721	37759981	m2	3299762	-0.191074774	0.5	p1	49993	4	0.00234192	5
1146	37760005	m2	4983781	-0.927012563	0.5	p1	49993	3	0.00175644	5
2391	37760019	m2	3626414	-0.12237186	0.5	p1	49993	1	0.00058548	5
1108	37760020	m2	2928477	-0.429274499	0.5	p1	49993	4	0.00234192	5
1150	37760037	m2	502357	-0.020481229	0.5	p1	49993	7	0.004098361	5
1913	37760040	m2	2593935	-0.061147705	0.5	p1	49993	2	0.00117096	5
1468	37760041	m2	3070963	-0.321070015	0.5	p1	49993	2	0.00117096	5
1774	37760042	m2	168788	-0.410669178	0.5	p1	49993	1	0.00058548	5
1416	37760044	m2	110051	-0.043285504	0.5	p1	49993	4	0.00234192	5
1497	37760047	m2	3117713	-0.261794358	0.5	p1	49993	3	0.00175644	5
1148	37760054	m2	3596941	-0.021071374	0.5	p1	49993	10	0.005854801	5
824	37760064	m2	4580363	-0.145458594	0.5	p1	49993	5	0.0029274	5
1489	37760069	m2	1415502	-0.032614861	0.5	p1	49993	3	0.00175644	5
1407	37760075	m2	3602247	-0.173991501	0.5	p1	49993	4	0.00234192	5
1641	37760156	m2	4317417	-0.046938211	0.5	p1	49993	2	0.00117096	5
933	37760161	m2	4119887	-0.00468052	0.5	p1	49993	1	0.00058548	5
828	37760197	m2	1195393	-0.007569948	0.5	p1	49993	4	0.00234192	5
1636	37760242	m2	1745460	-0.008240722	0.5	p1	49993	4	0.00234192	5
1046	37760257	m2	4088793	-0.013905594	0.5	p1	49993	4	0.00234192	5
1320	37760335	m2	734847	-0.012123705	0.5	p1	49993	4	0.00234192	5
1979	37760336	m2	3714153	-0.041646149	0.5	p1	49993	4	0.00234192	5
961	37760340	m2	2177567	-0.164759785	0.5	p1	49993	2	0.00117096	5
1231	37760380	m2	3781582	-0.002598715	0.5	p1	49993	2	0.00117096	5
1653	37760403	m2	2164728	-0.015684458	0.5	p1	49993	5	0.0029274	5
1686	37760412	m2	1047293	-0.002881162	0.5	p1	49993	5	0.0029274	5
1586	37760492	m2	3100113	-0.194176063	0.5	p1	49993	1	0.00058548	5
2303	37760505	m2	3544316	-0.259771347	0.5	p1	49993	1	0.00058548	5
1152	37760526	m3	3289737	0.000270411	0.5	p1	49993	10	0.005854801	5
1858	37760547	m2	248068	-0.191550061	0.5	p1	49993	3	0.00175644	5
1859	37760548	m2	386265	-0.133063421	0.5	p1	49993	3	0.00175644	5
1366	37760557	m2	2007497	-0.187366232	0.5	p1	49993	1	0.00058548	5
1265	37760576	m2	2161658	-0.018183062	0.5	p1	49993	6	0.003512881	5
1135	37760600	m2	4021374	-0.143184021	0.5	p1	49993	3	0.00175644	5
2067	37760601	m2	3211013	-0.149644867	0.5	p1	49993	1	0.00058548	5
1400	37760602	m2	4800472	-0.001473456	0.5	p1	49993	2	0.00117096	5
1884	37760660	m2	2191845	-0.058205359	0.5	p1	49994	2	0.00117096	5
1128	37760692	m2	1435697	-0.02013734	0.5	p1	49994	7	0.004098361	5
1041	37760708	m2	2819303	-0.054067675	0.5	p1	49994	2	0.00117096	5
1574	37760730	m2	136313	-0.004710419	0.5	p1	49994	7	0.004098361	5
1480	37760740	m2	1961297	-0.080264412	0.5	p1	49994	2	0.00117096	5
1481	37760741	m2	2576288	-0.047457255	0.5	p1	49994	1	0.00058548	5
816	37760855	m2	2346697	-0.338361502	0.5	p1	49994	3	0.00175644	5
2251	37760900	m2	641025	-4.07E-05	0.5	p1	49994	1	0.00058548	5
1867	37760916	m2	4431322	-0.261559427	0.5	p1	49994	2	0.00117096	5
1741	37760925	m2	3183253	-0.537633002	0.5	p1	49994	1	0.00058548	5
2275	37760936	m2	752258	-0.007172948	0.5	p1	49994	1	0.00058548	5
2039	37760961	m2	4340967	-0.16845578	0.5	p1	49994	1	0.00058548	5
843	37761006	m2	2298954	-0.140486151	0.5	p1	49994	3	0.00175644	5
918	37761097	m2	610660	-0.016975705	0.5	p1	49994	4	0.00234192	5
940	37761106	m2	91267	-0.016932964	0.5	p1	49994	3	0.00175644	5
1106	37761143	m2	4918050	-0.007993869	0.5	p1	49994	2	0.00117096	5
1228	37761147	m2	21779	-0.156964257	0.5	p1	49994	4	0.00234192	5
962	37761150	m2	4978304	-0.148240969	0.5	p1	49994	3	0.00175644	5
1485	37761165	m2	4633317	-0.03652107	0.5	p1	49994	1	0.00058548	5
1713	37761166	m2	2459420	-0.073462337	0.5	p1	49994	1	0.00058548	5
1714	37761167	m2	2614441	-0.066311434	0.5	p1	49994	1	0.00058548	5
914	37761190	m2	2265628	-0.009449227	0.5	p1	49994	2	0.00117096	5
1620	37761203	m2	3642992	-0.00755599	0.5	p1	49994	5	0.0029274	5
850	37761207	m2	4438399	-0.027220842	0.5	p1	49994	3	0.00175644	5
1715	37761210	m2	3696791	-0.199404031	0.5	p1	49994	2	0.00117096	5
1542	37761213	m2	329518	-0.000244345	0.5	p1	49994	1	0.00058548	5
860	37761239	m2	810631	-0.05436844	0.5	p1	49994	1	0.00058548	5
863	37761240	m2	4888939	-0.195865154	0.5	p1	49994	1	0.00058548	5
1368	37761311	m2	2064418	-0.057180446	0.5	p1	49994	4	0.00234192	5
1437	37761334	m2	782698	-0.01506561	0.5	p1	49994	3	0.00175644	5
1869	37761347	m2	481553	-0.085989304	0.5	p1	49994	2	0.00117096	5
1064	37761370	m2	3594993	-0.183274865	0.5	p1	49994	7	0.004098361	5
1006	37761375	m2	1956027	-0.007154936	0.5	p1	49994	8	0.004683841	5
1008	37761376	m2	2787606	-0.006477259	0.5	p1	49994	16	0.009367681	5
1005	37761377	m2	1744896	-0.003263267	0.5	p1	49994	6	0.003512881	5
1613	37761380	m2	1508535	-0.186516121	0.5	p1	49994	5	0.0029274	5
885	37761389	m2	3937223	-6.59E-05	0.5	p1	49994	2	0.00117096	5
968	37761397	m2	300477	-0.013761646	0.5	p1	49994	4	0.00234192	5
2382	37761423	m2	1205567	-0.013531417	0.5	p1	49994	1	0.00058548	5
2259	37761428	m2	3956832	-0.00867176	0.5	p1	49994	1	0.00058548	5
1646	37761431	m2	2285925	-0.010862246	0.5	p1	49994	1	0.00058548	5
1408	37761450	m2	4499145	-0.118213013	0.5	p1	49994	3	0.00175644	5
1799	37761501	m2	4005071	-0.00180604	0.5	p1	49994	9	0.005269321	5
994	37761502	m2	1454365	-0.009096396	0.5	p1	49994	8	0.004683841	5
1216	37761508	m2	4774981	-0.033245936	0.5	p1	49994	4	0.00234192	5
1604	37761517	m2	3981382	-0.057833582	0.5	p1	49994	1	0.00058548	5
1424	37761532	m2	1124104	-0.004280038	0.5	p1	49995	6	0.003512881	5
1875	37761548	m2	1485609	-0.343288362	0.5	p1	49995	3	0.00175644	5
1289	37761551	m2	2375302	-0.154757708	0.5	p1	49995	1	0.00058548	5
907	37761591	m2	1994436	-0.014225097	0.5	p1	49995	2	0.00117096	5
1705	37761599	m2	1357438	-0.000379364	0.5	p1	49995	2	0.00117096	5
2176	37761623	m2	3354438	-0.124072559	0.5	p1	49995	1	0.00058548	5
911	37761648	m2	1141234	-0.01339448	0.5	p1	49995	2	0.00117096	5
912	37761649	m2	1557155	-0.137500778	0.5	p1	49995	2	0.00117096	5
917	37761650	m2	4528197	-0.134683043	0.5	p1	49995	5	0.0029274	5
1498	37761661	m2	3590178	-0.283748835	0.5	p1	49995	3	0.00175644	5
1359	37761664	m2	476965	-0.002715891	0.5	p1	49995	4	0.00234192	5
919	37761673	m2	1325866	-0.05055093	0.5	p1	49995	3	0.00175644	5
1697	37761677	m2	2863662	-0.107712179	0.5	p1	49995	2	0.00117096	5
1173	37761679	m2	3271570	-0.004421921	0.5	p1	49995	2	0.00117096	5
927	37761680	m2	1575379	-0.034024909	0.5	p1	49995	1	0.00058548	5
1743	37761688	m2	243938	-1.59E-05	0.5	p1	49995	2	0.00117096	5
2100	37761689	m2	3208577	-0.07636065	0.5	p1	49995	1	0.00058548	5
1865	37761690	m2	3747394	-0.165781796	0.5	p1	49995	1	0.00058548	5
1764	37761707	m2	3444785	-0.009767622	0.5	p1	49995	1	0.00058548	5
1765	37761708	m2	3529281	-0.030193523	0.5	p1	49995	1	0.00058548	5
1630	37761723	m2	1548698	-0.3062298	0.5	p1	49995	1	0.00058548	5
1519	37761737	m2	1642336	-0.000387541	0.5	p1	49995	4	0.00234192	5
1603	37761750	m2	2370143	-0.082213864	0.5	p1	49995	1	0.00058548	5
1527	37761751	m2	549994	-0.075621702	0.5	p1	49995	3	0.00175644	5
1891	37761752	m2	2295141	-0.502108276	0.5	p1	49995	2	0.00117096	5
1817	37761817	m2	1627469	-0.205055684	0.5	p1	49995	1	0.00058548	5
1374	37761831	m2	550300	-0.195139498	0.5	p1	49995	7	0.004098361	5
1327	37761833	m2	654155	-0.12413954	0.5	p1	49995	5	0.0029274	5
960	37761838	m2	441828	-0.013881725	0.5	p1	49995	1	0.00058548	5
1417	37761848	m2	369870	-0.007155373	0.5	p1	49995	4	0.00234192	5
1486	37761853	m2	4752235	-0.013756343	0.5	p1	49995	8	0.004683841	5
1242	37761860	m2	3948046	-0.56802994	0.5	p1	49995	2	0.00117096	5
1611	37761875	m2	3829368	-0.037006773	0.5	p1	49995	1	0.00058548	5
1688	37761897	m2	4040695	-0.594417632	0.5	p1	49995	1	0.00058548	5
2194	37761898	m2	457399	-0.585172832	0.5	p1	49995	2	0.00117096	5
2060	37761900	m2	4278806	-0.242684215	0.5	p1	49995	3	0.00175644	5
2333	37761906	m2	4446980	-0.843589604	0.5	p1	49995	2	0.00117096	5
1712	37761944	m2	190280	-0.131712779	0.5	p1	49995	1	0.00058548	5
1324	37761950	m2	4043875	-0.092702143	0.5	p1	49995	1	0.00058548	5
1470	37761958	m2	1129755	-0.177489549	0.5	p1	49995	2	0.00117096	5
987	37761967	m2	546886	-0.107698657	0.5	p1	49995	1	0.00058548	5
990	37761968	m2	3292057	-0.031597067	0.5	p1	49995	2	0.00117096	5
1546	37761981	m2	338596	-0.035897046	0.5	p1	49995	1	0.00058548	5
1823	37761983	m2	1426824	-0.079924211	0.5	p1	49995	4	0.00234192	5
1687	37761984	m2	4200806	-0.209321648	0.5	p1	49995	1	0.00058548	5
1656	37762002	m2	3071816	-0.21269758	0.5	p1	49995	5	0.0029274	5
1096	37762003	m2	2795756	-0.202684075	0.5	p1	49995	6	0.003512881	5
2414	37762019	m2	2822811	-0.08575476	0.5	p1	49995	1	0.00058548	5
1362	37762034	m2	3795221	-0.366558135	0.5	p1	49995	2	0.00117096	5
1839	37762035	m2	1216965	-0.136997387	0.5	p1	49995	2	0.00117096	5
1177	37762040	m2	3098448	-0.172183633	0.5	p1	49995	3	0.00175644	5
1009	37762043	m2	3250234	-0.106787749	0.5	p1	49995	3	0.00175644	5
1287	37762044	m2	2010656	-0.080234066	0.5	p1	49995	1	0.00058548	5
1283	37762058	m2	1361837	-0.051578131	0.5	p1	49995	3	0.00175644	5
1013	37762067	m2	19813	-0.160816029	0.5	p1	49995	5	0.0029274	5
1018	37762068	m2	14077	-0.219970345	0.5	p1	49995	7	0.004098361	5
1826	37762087	m2	3493974	-0.014241396	0.5	p1	49995	1	0.00058548	5
1023	37762088	m2	4593609	-0.683153808	0.5	p1	49995	1	0.00058548	5
1927	37762092	m2	474881	-0.097128309	0.5	p1	49995	1	0.00058548	5
1516	37762093	m2	3295491	-0.237639219	0.5	p1	49995	4	0.00234192	5
2426	37762096	m2	3802494	-0.002687577	0.5	p1	49995	1	0.00058548	5
1026	37762118	m2	2766546	-0.349614561	0.5	p1	49995	1	0.00058548	5
1210	37762119	m2	3198706	-0.298015684	0.5	p1	49995	1	0.00058548	5
1206	37762120	m2	2628091	-0.697167456	0.5	p1	49995	1	0.00058548	5
1756	37762149	m2	1141903	-0.592863917	0.5	p1	49995	4	0.00234192	5
1257	37762162	m2	1466941	-0.130555108	0.5	p1	49995	1	0.00058548	5
1259	37762163	m2	1882360	-0.00099166	0.5	p1	49995	1	0.00058548	5
1595	37762177	m2	486162	-0.112861685	0.5	p1	49995	2	0.00117096	5
1900	37762179	m2	1907738	-0.003807707	0.5	p1	49995	1	0.00058548	5
1592	37762184	m2	68720	-0.262446582	0.5	p1	49995	3	0.00175644	5
1030	37762204	m2	973858	-0.059624244	0.5	p1	49995	5	0.0029274	5
1834	37762210	m2	2097351	-0.021717567	0.5	p1	49995	2	0.00117096	5
1429	37762211	m2	4620308	-0.001556137	0.5	p1	49995	7	0.004098361	5
1038	37762214	m2	603396	-0.019823132	0.5	p1	49995	4	0.00234192	5
1183	37762219	m2	1471357	-0.000648892	0.5	p1	49995	5	0.0029274	5
1337	37762225	m2	1423995	-0.08163745	0.5	p1	49995	3	0.00175644	5
2020	37762227	m2	1438446	-0.070575282	0.5	p1	49995	1	0.00058548	5
2398	37762243	m2	671261	-0.029476587	0.5	p1	49995	1	0.00058548	5
1126	37762268	m2	4917794	-0.0132141	0.5	p1	49995	2	0.00117096	5
1052	37762273	m2	4867603	-0.282293141	0.5	p1	49995	1	0.00058548	5
1053	37762305	m2	1441917	-0.000287868	0.5	p1	49995	9	0.005269321	5
1057	37762306	m2	4691454	-0.021227432	0.5	p1	49995	4	0.00234192	5
1059	37762312	m2	751851	-0.032703605	0.5	p1	49995	3	0.00175644	5
1965	37762332	m2	1390538	-0.092766449	0.5	p1	49995	1	0.00058548	5
1825	37762333	m2	545304	-0.000266255	0.5	p1	49995	2	0.00117096	5
1065	37762343	m2	1479302	-0.158718482	0.5	p1	49995	3	0.00175644	5
1615	37762345	m2	475629	-0.036846198	0.5	p1	49996	6	0.003512881	5
1760	37762357	m2	1266352	-0.028996341	0.5	p1	49996	1	0.00058548	5
1588	37762372	m2	1947211	-0.247673973	0.5	p1	49996	4	0.00234192	5
1550	37762389	m2	2295744	-0.031372741	0.5	p1	49996	1	0.00058548	5
2101	37762398	m2	1291688	-0.033982839	0.5	p1	49996	1	0.00058548	5
1450	37762404	m2	3047651	-0.005501569	0.5	p1	49996	1	0.00058548	5
1493	37762409	m2	2091760	-0.059861649	0.5	p1	49996	5	0.0029274	5
1914	37762414	m2	4072947	-0.249906003	0.5	p1	49996	1	0.00058548	5
1069	37762415	m2	4946421	-0.08348947	0.5	p1	49996	3	0.00175644	5
1071	37762416	m2	4368077	-0.322714657	0.5	p1	49996	1	0.00058548	5
2299	37762437	m2	734637	-1.15E-05	0.5	p1	49996	1	0.00058548	5
1384	37762452	m2	4100966	-0.005896572	0.5	p1	49996	3	0.00175644	5
2066	37762470	m2	1699797	-0.087136343	0.5	p1	49996	1	0.00058548	5
1442	37762498	m2	3669089	-0.064753793	0.5	p1	49996	2	0.00117096	5
1084	37762502	m2	2062427	-0.001723229	0.5	p1	49996	2	0.00117096	5
1792	37762504	m2	225488	-0.214381292	0.5	p1	49996	1	0.00058548	5
1602	37762505	m2	3701846	-0.080269299	0.5	p1	49996	5	0.0029274	5
2304	37762531	m2	725018	-0.004309277	0.5	p1	49996	1	0.00058548	5
1706	37762535	m2	1505083	-0.13917008	0.5	p1	49996	1	0.00058548	5
1707	37762536	m2	2296466	-0.002501012	0.5	p1	49996	1	0.00058548	5
1478	37762548	m2	3536205	-0.100978218	0.5	p1	49996	3	0.00175644	5
1304	37762553	m2	4053312	-0.199684173	0.5	p1	49996	3	0.00175644	5
1306	37762555	m2	4743140	-0.191976145	0.5	p1	49996	3	0.00175644	5
2254	37762570	m2	1952558	-0.033287384	0.5	p1	49996	1	0.00058548	5
1892	37762572	m2	4733657	-0.037752364	0.5	p1	49996	2	0.00117096	5
2261	37762574	m2	377911	-0.206882909	0.5	p1	49996	1	0.00058548	5
1105	37762619	m2	1400114	-0.029219747	0.5	p1	49996	1	0.00058548	5
2290	37762629	m2	2824397	-0.135688394	0.5	p1	49996	1	0.00058548	5
1243	37762631	m2	4866347	-0.038871139	0.5	p1	49996	3	0.00175644	5
1112	37762651	m2	1602443	-0.16040431	0.5	p1	49996	1	0.00058548	5
1309	37762668	m2	1017221	-0.001190532	0.5	p1	49996	4	0.00234192	5
1770	37762669	m2	2076945	-0.647679567	0.5	p1	49996	1	0.00058548	5
1773	37762671	m2	4914858	-0.043592311	0.5	p1	49996	2	0.00117096	5
2363	37762699	m2	515903	-0.012435226	0.5	p1	49996	1	0.00058548	5
1483	37762704	m2	426622	-0.081416085	0.5	p1	49996	1	0.00058548	5
1120	37762706	m2	3908742	-0.020552361	0.5	p1	49996	2	0.00117096	5
1406	37762709	m2	1971945	-0.008732299	0.5	p1	49996	3	0.00175644	5
2316	37762717	m2	3684728	-0.455755264	0.5	p1	49996	1	0.00058548	5
1130	37762749	m2	4106525	-0.624450088	0.5	p1	49996	4	0.00234192	5
2359	37762774	m2	315682	-0.002487313	0.5	p1	49996	1	0.00058548	5
1136	37762786	m2	4767616	-0.045806564	0.5	p1	49996	4	0.00234192	5
2170	37762789	m2	2834348	-0.06973891	0.5	p1	49996	1	0.00058548	5
1757	37762794	m2	3758135	-0.2547279	0.5	p1	49996	1	0.00058548	5
1138	37762804	m2	716731	-0.123922817	0.5	p1	49996	2	0.00117096	5
1141	37762805	m2	3046935	-0.182335839	0.5	p1	49996	4	0.00234192	5
1996	37762826	m2	1480008	-0.261937082	0.5	p1	49996	1	0.00058548	5
1377	37762839	m2	2999374	-0.01097957	0.5	p1	49996	4	0.00234192	5
1267	37762841	m2	494860	-0.061959717	0.5	p1	49996	2	0.00117096	5
1268	37762842	m2	2374658	-0.009046568	0.5	p1	49996	2	0.00117096	5
1269	37762843	m2	3338678	-0.00111026	0.5	p1	49996	3	0.00175644	5
1435	37762858	m2	2901880	-0.341809481	0.5	p1	49996	4	0.00234192	5
1842	37762875	m2	4148770	-0.081997708	0.5	p1	49996	3	0.00175644	5
2119	37762895	m2	4016616	-0.003655085	0.5	p1	49996	2	0.00117096	5
1441	37762901	m2	2058782	-0.018588424	0.5	p1	49996	5	0.0029274	5
1276	37762906	m2	967734	-0.106928021	0.5	p1	49996	2	0.00117096	5
1281	37762907	m2	4986001	-0.030310854	0.5	p1	49996	3	0.00175644	5
1576	37762924	m2	4350295	-0.023772776	0.5	p1	49996	3	0.00175644	5
1386	37762936	m2	1257563	-0.085676171	0.5	p1	49996	1	0.00058548	5
1385	37762937	m2	812594	-0.008461996	0.5	p1	49996	2	0.00117096	5
1579	37762952	m2	1743099	-0.404056221	0.5	p1	49996	4	0.00234192	5
1157	37762964	m2	1425623	-0.09904965	0.5	p1	49996	1	0.00058548	5
1159	37762965	m2	4684713	-0.02879441	0.5	p1	49996	6	0.003512881	5
1394	37762967	m2	1466848	-0.013927384	0.5	p1	49996	2	0.00117096	5
1530	37762985	m3	1843116	0.000311076	0.5	p1	49996	3	0.00175644	5
1531	37762986	m2	3762278	-4.65E-05	0.5	p1	49996	3	0.00175644	5
1166	37763009	m2	3600311	-0.004994133	0.5	p1	49996	1	0.00058548	5
1560	37763020	m2	2690627	-0.109206825	0.5	p1	49996	1	0.00058548	5
1412	37763021	m2	4366377	-0.068209879	0.5	p1	49996	5	0.0029274	5
2350	37763039	m2	4924245	-0.591602802	0.5	p1	49996	1	0.00058548	5
1951	37763043	m2	937938	-0.068921737	0.5	p1	49996	2	0.00117096	5
1952	37763044	m2	1195377	-1.06E-05	0.5	p1	49996	1	0.00058548	5
2178	37763075	m2	1629822	-0.000815889	0.5	p1	49996	1	0.00058548	5
1181	37763085	m2	2135802	-0.20431076	0.5	p1	49996	6	0.003512881	5
1663	37763086	m2	3447528	-0.022696447	0.5	p1	49996	4	0.00234192	5
1491	37763102	m2	2930109	-0.00574486	0.5	p1	49996	11	0.006440281	5
2334	37763117	m2	807541	-0.303817987	0.5	p1	49996	1	0.00058548	5
2335	37763118	m2	2421150	-0.443774611	0.5	p1	49996	1	0.00058548	5
1186	37763145	m2	4894882	-0.102672882	0.5	p1	49996	2	0.00117096	5
1202	37763153	m2	793099	-0.016651124	0.5	p1	49996	3	0.00175644	5
1372	37763164	m2	3524517	-0.000739378	0.5	p1	49996	3	0.00175644	5
1446	37763168	m2	1557394	-0.126852646	0.5	p1	49996	1	0.00058548	5
1447	37763169	m2	2617224	-0.389518499	0.5	p1	49996	7	0.004098361	5
1207	37763172	m2	2897477	-0.005007706	0.5	p1	49996	2	0.00117096	5
1212	37763173	m2	1120188	-0.094177984	0.5	p1	49996	1	0.00058548	5
1215	37763174	m2	3829224	-0.101884477	0.5	p1	49996	1	0.00058548	5
1229	37763180	m2	307325	-0.299047977	0.5	p1	49996	2	0.00117096	5
1233	37763196	m2	356088	-0.001578177	0.5	p1	49996	2	0.00117096	5
1237	37763197	m2	1883161	-0.028124932	0.5	p1	49996	1	0.00058548	5
1240	37763202	m2	293192	-0.002397151	0.5	p1	49996	2	0.00117096	5
1784	37763212	m2	2076167	-0.688644767	0.5	p1	49997	2	0.00117096	5
1709	37763243	m2	2054064	-0.151424706	0.5	p1	49997	1	0.00058548	5
1490	37763251	m2	1808943	-0.000102297	0.5	p1	49997	3	0.00175644	5
1499	37763301	m2	540550	-0.149928257	0.5	p1	49997	2	0.00117096	5
1248	37763302	m2	4402733	-0.336948484	0.5	p1	49997	2	0.00117096	5
1249	37763317	m2	3144414	-0.12514396	0.5	p1	49997	5	0.0029274	5
1253	37763318	m2	1069950	-1.87E-05	0.5	p1	49997	1	0.00058548	5
1254	37763319	m2	2151450	-0.012624448	0.5	p1	49997	3	0.00175644	5
1664	37763340	m2	3423820	-0.056952894	0.5	p1	49997	1	0.00058548	5
1665	37763341	m2	3942551	-0.008858122	0.5	p1	49997	2	0.00117096	5
1255	37763345	m2	2438897	-0.022810767	0.5	p1	49997	2	0.00117096	5
1260	37763349	m2	2189590	-1.17289567	0.5	p1	49997	1	0.00058548	5
1975	37763367	m2	2574258	-0.067266472	0.5	p1	49997	1	0.00058548	5
1263	37763374	m2	1862091	-0.08275646	0.5	p1	49997	2	0.00117096	5
2321	37763382	m2	3283081	-0.07626576	0.5	p1	49997	1	0.00058548	5
1958	37763391	m2	272175	-0.083688408	0.5	p1	49997	1	0.00058548	5
1959	37763392	m2	3055415	-0.0858569	0.5	p1	49997	3	0.00175644	5
1960	37763393	m2	3310719	-0.106947191	0.5	p1	49997	3	0.00175644	5
1769	37763422	m2	2242983	-0.025769319	0.5	p1	49997	2	0.00117096	5
1846	37763435	m2	4512986	-0.389903426	0.5	p1	49997	4	0.00234192	5
1286	37763437	m2	905833	-0.086337276	0.5	p1	49997	1	0.00058548	5
1297	37763470	m2	4817126	-0.176124126	0.5	p1	49997	1	0.00058548	5
1739	37763472	m2	2838467	-0.312847704	0.5	p1	49997	2	0.00117096	5
1632	37763474	m2	3263575	-0.517868817	0.5	p1	49997	4	0.00234192	5
2080	37763476	m2	3022388	-1.18430018	0.5	p1	49997	1	0.00058548	5
1973	37763492	m2	404163	-0.192524463	0.5	p1	49997	2	0.00117096	5
1972	37763493	m2	376658	-0.775292397	0.5	p1	49997	1	0.00058548	5
1827	37763506	m2	3782802	-0.789313674	0.5	p1	49997	1	0.00058548	5
1758	37763507	m2	4229295	-0.001649759	0.5	p1	49997	2	0.00117096	5
1303	37763509	m2	1287687	-0.002567282	0.5	p1	49997	2	0.00117096	5
2385	37763512	m2	2314649	-0.119354859	0.5	p1	49997	1	0.00058548	5
2070	37763513	m2	3427670	-0.023465779	0.5	p1	49997	1	0.00058548	5
1307	37763523	m2	2271895	-0.023992382	0.5	p1	49997	1	0.00058548	5
1554	37763529	m2	996777	-0.134311795	0.5	p1	49997	5	0.0029274	5
1557	37763530	m2	3817982	-0.144827768	0.5	p1	49997	6	0.003512881	5
1310	37763534	m2	970149	-0.654032469	0.5	p1	49997	1	0.00058548	5
1454	37763539	m2	2438486	-0.265025735	0.5	p1	49997	1	0.00058548	5
1737	37763540	m2	1195221	-0.3649216	0.5	p1	49997	2	0.00117096	5
2269	37763551	m2	1398810	-0.006711644	0.5	p1	49997	1	0.00058548	5
2268	37763552	m2	455455	-0.238859221	0.5	p1	49997	1	0.00058548	5
1315	37763556	m2	492030	-0.065812029	0.5	p1	49997	3	0.00175644	5
1328	37763566	m2	1905858	-0.144684508	0.5	p1	49997	2	0.00117096	5
1333	37763571	m2	1410557	-0.132279128	0.5	p1	49997	5	0.0029274	5
1729	37763581	m2	207390	-0.089762472	0.5	p1	49997	1	0.00058548	5
1916	37763582	m3	2670979	0.000290604	0.5	p1	49997	1	0.00058548	5
1335	37763611	m2	4923345	-0.045184836	0.5	p1	49997	5	0.0029274	5
1340	37763617	m2	4321951	-0.000411933	0.5	p1	49997	1	0.00058548	5
2187	37763621	m2	2802141	-0.448685199	0.5	p1	49997	1	0.00058548	5
2189	37763622	m2	4886962	-0.003016353	0.5	p1	49997	1	0.00058548	5
1346	37763623	m2	3432341	-0.107888423	0.5	p1	49997	5	0.0029274	5
2361	37763633	m3	795920	0.001365613	0.5	p1	49997	2	0.00117096	5
2354	37763634	m2	1432875	-0.23168084	0.5	p1	49997	3	0.00175644	5
2355	37763635	m2	2288541	-0.584792614	0.5	p1	49997	2	0.00117096	5
1861	37763652	m2	790127	-0.04624746	0.5	p1	49997	3	0.00175644	5
2026	37763653	m2	2206622	-0.09211877	0.5	p1	49997	1	0.00058548	5
1634	37763661	m2	968310	-0.057586234	0.5	p1	49997	2	0.00117096	5
1788	37763662	m2	3589393	-0.016865527	0.5	p1	49997	6	0.003512881	5
1350	37763663	m2	2521243	-0.63468945	0.5	p1	49997	1	0.00058548	5
1355	37763665	m2	1439369	-0.049033992	0.5	p1	49997	2	0.00117096	5
1748	37763668	m2	4575327	-0.059809603	0.5	p1	49997	2	0.00117096	5
2371	37763671	m2	912734	-0.272631675	0.5	p1	49997	1	0.00058548	5
1738	37763685	m2	2649840	-0.143280447	0.5	p1	49997	1	0.00058548	5
2173	37763714	m2	4617878	-0.519388914	0.5	p1	49997	1	0.00058548	5
1370	37763717	m2	2590994	-0.001914601	0.5	p1	49997	6	0.003512881	5
1538	37763720	m2	21529	-0.468434989	0.5	p1	49997	2	0.00117096	5
1514	37763738	m2	2131885	-0.032306701	0.5	p1	49997	1	0.00058548	5
1925	37763742	m2	3500050	-0.001206384	0.5	p1	49997	1	0.00058548	5
1383	37763746	m2	4117537	-0.142085806	0.5	p1	49997	8	0.004683841	5
1866	37763747	m2	2619542	-0.020944469	0.5	p1	49997	2	0.00117096	5
